Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Reilience,Persistence
Telecommunications,Organic Matter/NP,Deep Sea Rock & Reef,NO,,,,
Telecommunications,Organic Matter/NP,Slope Sediment,NO,,,,
Telecommunications,Organic Matter/NP,Slope Rock & Reef,NO,,,,
Telecommunications,Organic Matter/NP,Shelf Sediment,NO,,,,
Telecommunications,Organic Matter/NP,Shelf Rock & Reef,NO,,,,
Telecommunications,Organic Matter/NP,Shallow Sediment,NO,,,,
Telecommunications,Organic Matter/NP,Shallow Rock & Reef,NO,,,,
Telecommunications,Organic Matter/NP,Littoral Sediment,NO,,,,
Telecommunications,Organic Matter/NP,Littoral Rock & Reef,NO,,,,
Telecommunications,Organic Matter/NP,Saltmarsh,NO,,,,
Telecommunications,Organic Matter/NP,Mangrove,NO,,,,
Telecommunications,pH Changes,Demersal Elasmo,NO,,,,
Telecommunications,pH Changes,Pelagic Elasmo,NO,,,,
Telecommunications,pH Changes,Deep Sea Elasmo,NO,,,,
Telecommunications,pH Changes, Reptiles,NO,,,,
Telecommunications,pH Changes,Cephalopods,NO,,,,
Telecommunications,pH Changes,Deep Sea Fish,NO,,,,
Telecommunications,pH Changes,Demersal Fish,NO,,,,
Telecommunications,pH Changes,Pelagic Fish,NO,,,,
Telecommunications,pH Changes,Seabirds,NO,,,,
Telecommunications,pH Changes,Marine Mammals,NO,,,,
Telecommunications,pH Changes,Oceanic Pelagic,NO,,,,
Telecommunications,pH Changes,Shelf Pelagic,NO,,,,
Telecommunications,pH Changes,Coastal Pelagic,NO,,,,
Telecommunications,pH Changes,Deep Sea Sediment,NO,,,,
Telecommunications,pH Changes,Deep Sea Rock & Reef,NO,,,,
Telecommunications,pH Changes,Slope Sediment,NO,,,,
Telecommunications,pH Changes,Slope Rock & Reef,NO,,,,
Telecommunications,pH Changes,Shelf Sediment,NO,,,,
Telecommunications,pH Changes,Shelf Rock & Reef,NO,,,,
Telecommunications,pH Changes,Shallow Sediment,NO,,,,
Telecommunications,pH Changes,Shallow Rock & Reef,NO,,,,
Telecommunications,pH Changes,Littoral Sediment,NO,,,,
Telecommunications,pH Changes,Littoral Rock & Reef,NO,,,,
Telecommunications,pH Changes,Saltmarsh,NO,,,,
Telecommunications,pH Changes,Mangrove,NO,,,,
Telecommunications,Salinity Regime,Demersal Elasmo,NO,,,,
Telecommunications,Salinity Regime,Pelagic Elasmo,NO,,,,
Telecommunications,Salinity Regime,Deep Sea Elasmo,NO,,,,
Telecommunications,Salinity Regime, Reptiles,NO,,,,
Telecommunications,Salinity Regime,Cephalopods,NO,,,,
Telecommunications,Salinity Regime,Deep Sea Fish,NO,,,,
Telecommunications,Salinity Regime,Demersal Fish,NO,,,,
Telecommunications,Salinity Regime,Pelagic Fish,NO,,,,
Telecommunications,Salinity Regime,Seabirds,NO,,,,
Telecommunications,Salinity Regime,Marine Mammals,NO,,,,
Telecommunications,Salinity Regime,Oceanic Pelagic,NO,,,,
Telecommunications,Salinity Regime,Shelf Pelagic,NO,,,,
Telecommunications,Salinity Regime,Coastal Pelagic,NO,,,,
Telecommunications,Salinity Regime,Deep Sea Sediment,NO,,,,
Telecommunications,Salinity Regime,Deep Sea Rock & Reef,NO,,,,
Telecommunications,Salinity Regime,Slope Sediment,NO,,,,
Telecommunications,Salinity Regime,Slope Rock & Reef,NO,,,,
Telecommunications,Salinity Regime,Shelf Sediment,NO,,,,
Telecommunications,Salinity Regime,Shelf Rock & Reef,NO,,,,
Telecommunications,Salinity Regime,Shallow Sediment,NO,,,,
Telecommunications,Salinity Regime,Shallow Rock & Reef,NO,,,,
Telecommunications,Salinity Regime,Littoral Sediment,NO,,,,
Telecommunications,Salinity Regime,Littoral Rock & Reef,NO,,,,
Telecommunications,Salinity Regime,Saltmarsh,NO,,,,
Telecommunications,Salinity Regime,Mangrove,NO,,,,
Telecommunications,Sealing,Demersal Elasmo,NO,,,,
Telecommunications,Sealing,Pelagic Elasmo,NO,,,,
Telecommunications,Sealing,Deep Sea Elasmo,NO,,,,
Telecommunications,Sealing, Reptiles,NO,,,,
Telecommunications,Sealing,Cephalopods,NO,,,,
Telecommunications,Sealing,Deep Sea Fish,NO,,,,
Telecommunications,Sealing,Demersal Fish,NO,,,,
Telecommunications,Sealing,Pelagic Fish,NO,,,,
Telecommunications,Sealing,Seabirds,NO,,,,
Telecommunications,Sealing,Marine Mammals,NO,,,,
Telecommunications,Sealing,Oceanic Pelagic,NO,,,,
Telecommunications,Sealing,Shelf Pelagic,NO,,,,
Telecommunications,Sealing,Coastal Pelagic,NO,,,,
Telecommunications,Sealing,Deep Sea Sediment,NO,,,,
Telecommunications,Sealing,Deep Sea Rock & Reef,NO,,,,
Telecommunications,Sealing,Slope Sediment,NO,,,,
Telecommunications,Sealing,Slope Rock & Reef,NO,,,,
Telecommunications,Sealing,Shelf Sediment,NO,,,,
Telecommunications,Sealing,Shelf Rock & Reef,NO,,,,
Telecommunications,Sealing,Shallow Sediment,NO,,,,
Telecommunications,Sealing,Shallow Rock & Reef,NO,,,,
Telecommunications,Sealing,Littoral Sediment,NO,,,,
Telecommunications,Sealing,Littoral Rock & Reef,NO,,,,
Telecommunications,Sealing,Saltmarsh,NO,,,,
Telecommunications,Sealing,Mangrove,NO,,,,
Telecommunications,Siltation/Smothering,Deep Sea Elasmo,NO,,,,
Telecommunications,Siltation/Smothering,Demersal Elasmo,NO,,,,
Telecommunications,Siltation/Smothering,Pelagic Elasmo,NO,,,,
Telecommunications,Siltation/Smothering, Reptiles,NO,,,,
Telecommunications,Siltation/Smothering,Cephalopods,NO,,,,
Telecommunications,Siltation/Smothering,Deep Sea Fish,NO,,,,
Telecommunications,Siltation/Smothering,Demersal Fish,NO,,,,
Telecommunications,Siltation/Smothering,Pelagic Fish,NO,,,,
Telecommunications,Siltation/Smothering,Seabirds,NO,,,,
Telecommunications,Siltation/Smothering,Marine Mammals,NO,,,,
Telecommunications,Siltation/Smothering,Oceanic Pelagic,NO,,,,
Telecommunications,Siltation/Smothering,Shelf Pelagic,NO,,,,
Telecommunications,Siltation/Smothering,Coastal Pelagic,NO,,,,
Telecommunications,Siltation/Smothering,Deep Sea Sediment,NO,,,,
Telecommunications,Siltation/Smothering,Deep Sea Rock & Reef,NO,,,,
Telecommunications,Siltation/Smothering,Slope Sediment,NO,,,,
Telecommunications,Siltation/Smothering,Slope Rock & Reef,NO,,,,
Telecommunications,Siltation/Smothering,Shelf Sediment,NO,,,,
Telecommunications,Siltation/Smothering,Shelf Rock & Reef,NO,,,,
Telecommunications,Siltation/Smothering,Shallow Sediment,NO,,,,
Telecommunications,Siltation/Smothering,Shallow Rock & Reef,NO,,,,
Telecommunications,Siltation/Smothering,Littoral Sediment,NO,,,,
Telecommunications,Siltation/Smothering,Littoral Rock & Reef,NO,,,,
Telecommunications,Siltation/Smothering,Saltmarsh,NO,,,,
Telecommunications,Siltation/Smothering,Mangrove,NO,,,,
Telecommunications,Species Extraction,Demersal Elasmo,NO,,,,
Telecommunications,Species Extraction,Pelagic Elasmo,NO,,,,
Telecommunications,Species Extraction,Deep Sea Elasmo,NO,,,,
Telecommunications,Species Extraction, Reptiles,NO,,,,
Telecommunications,Species Extraction,Cephalopods,NO,,,,
Telecommunications,Species Extraction,Deep Sea Fish,NO,,,,
Telecommunications,Species Extraction,Demersal Fish,NO,,,,
Telecommunications,Species Extraction,Pelagic Fish,NO,,,,
Telecommunications,Species Extraction,Seabirds,NO,,,,
Telecommunications,Species Extraction,Marine Mammals,NO,,,,
Telecommunications,Species Extraction,Oceanic Pelagic,NO,,,,
Telecommunications,Species Extraction,Shelf Pelagic,NO,,,,
Telecommunications,Species Extraction,Coastal Pelagic,NO,,,,
Telecommunications,Species Extraction,Deep Sea Sediment,NO,,,,
Telecommunications,Species Extraction,Deep Sea Rock & Reef,NO,,,,
Telecommunications,Species Extraction,Slope Sediment,NO,,,,
Telecommunications,Species Extraction,Slope Rock & Reef,NO,,,,
Telecommunications,Species Extraction,Shelf Sediment,NO,,,,
Telecommunications,Species Extraction,Shelf Rock & Reef,NO,,,,
Telecommunications,Species Extraction,Shallow Sediment,NO,,,,
Telecommunications,Species Extraction,Shallow Rock & Reef,NO,,,,
Telecommunications,Species Extraction,Littoral Sediment,NO,,,,
Telecommunications,Species Extraction,Littoral Rock & Reef,NO,,,,
Telecommunications,Species Extraction,Saltmarsh,NO,,,,
Telecommunications,Species Extraction,Mangrove,NO,,,,
Telecommunications,Thermal Regime,Demersal Elasmo,NO,,,,
Telecommunications,Thermal Regime,Pelagic Elasmo,NO,,,,
Telecommunications,Thermal Regime,Deep Sea Elasmo,NO,,,,
Telecommunications,Thermal Regime, Reptiles,NO,,,,
Telecommunications,Thermal Regime,Cephalopods,NO,,,,
Telecommunications,Thermal Regime,Deep Sea Fish,NO,,,,
Telecommunications,Thermal Regime,Demersal Fish,NO,,,,
Telecommunications,Thermal Regime,Pelagic Fish,NO,,,,
Telecommunications,Thermal Regime,Seabirds,NO,,,,
Telecommunications,Thermal Regime,Marine Mammals,NO,,,,
Telecommunications,Thermal Regime,Oceanic Pelagic,NO,,,,
Telecommunications,Thermal Regime,Shelf Pelagic,NO,,,,
Telecommunications,Thermal Regime,Coastal Pelagic,NO,,,,
Telecommunications,Thermal Regime,Deep Sea Sediment,NO,,,,
Telecommunications,Thermal Regime,Deep Sea Rock & Reef,NO,,,,
Telecommunications,Thermal Regime,Slope Sediment,NO,,,,
Telecommunications,Thermal Regime,Slope Rock & Reef,NO,,,,
Telecommunications,Thermal Regime,Shelf Sediment,NO,,,,
Telecommunications,Thermal Regime,Shelf Rock & Reef,NO,,,,
Telecommunications,Thermal Regime,Shallow Sediment,NO,,,,
Telecommunications,Thermal Regime,Shallow Rock & Reef,NO,,,,
Telecommunications,Thermal Regime,Littoral Sediment,NO,,,,
Telecommunications,Thermal Regime,Littoral Rock & Reef,NO,,,,
Telecommunications,Thermal Regime,Saltmarsh,NO,,,,
Telecommunications,Thermal Regime,Mangrove,NO,,,,
Telecommunications,Wave Exposure,Demersal Elasmo,NO,,,,
Telecommunications,Wave Exposure,Pelagic Elasmo,NO,,,,
Telecommunications,Wave Exposure,Deep Sea Elasmo,NO,,,,
Telecommunications,Wave Exposure, Reptiles,NO,,,,
Telecommunications,Wave Exposure,Cephalopods,NO,,,,
Telecommunications,Wave Exposure,Deep Sea Fish,NO,,,,
Telecommunications,Wave Exposure,Demersal Fish,NO,,,,
Telecommunications,Wave Exposure,Pelagic Fish,NO,,,,
Telecommunications,Wave Exposure,Seabirds,NO,,,,
Telecommunications,Wave Exposure,Marine Mammals,NO,,,,
Telecommunications,Wave Exposure,Oceanic Pelagic,NO,,,,
Telecommunications,Wave Exposure,Shelf Pelagic,NO,,,,
Telecommunications,Wave Exposure,Coastal Pelagic,NO,,,,
Telecommunications,Wave Exposure,Deep Sea Sediment,NO,,,,
Telecommunications,Wave Exposure,Deep Sea Rock & Reef,NO,,,,
Telecommunications,Wave Exposure,Slope Sediment,NO,,,,
Telecommunications,Wave Exposure,Slope Rock & Reef,NO,,,,
Telecommunications,Wave Exposure,Shelf Sediment,NO,,,,
Telecommunications,Wave Exposure,Shelf Rock & Reef,NO,,,,
Telecommunications,Wave Exposure,Shallow Sediment,NO,,,,
Telecommunications,Wave Exposure,Shallow Rock & Reef,NO,,,,
Telecommunications,Wave Exposure,Littoral Sediment,NO,,,,
Telecommunications,Wave Exposure,Littoral Rock & Reef,NO,,,,
Telecommunications,Wave Exposure,Saltmarsh,NO,,,,
Telecommunications,Wave Exposure,Mangrove,NO,,,,
Tourism/Recreation,Abrasion,Demersal Elasmo,S,C,L,,
Tourism/Recreation,Abrasion,Pelagic Elasmo,S,C,L,,
Tourism/Recreation,Abrasion,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,Abrasion, Reptiles,S,C,L,,
Tourism/Recreation,Abrasion,Cephalopods,S,C,L,,
Tourism/Recreation,Abrasion,Deep Sea Fish,NO,,,,
Tourism/Recreation,Abrasion,Demersal Fish,S,C,L,,
Tourism/Recreation,Abrasion,Pelagic Fish,S,C,L,,
Tourism/Recreation,Abrasion,Seabirds,S,C,L,,
Tourism/Recreation,Abrasion,Marine Mammals,S,C,L,,
Tourism/Recreation,Abrasion,Oceanic Pelagic,NO,,,,
Tourism/Recreation,Abrasion,Shelf Pelagic,NO,,,,
Tourism/Recreation,Abrasion,Coastal Pelagic,S,C,L,,
Tourism/Recreation,Abrasion,Deep Sea Sediment,NO,,,,
Tourism/Recreation,Abrasion,Deep Sea Rock & Reef,NO,,,,
Tourism/Recreation,Abrasion,Slope Sediment,NO,,,,
Tourism/Recreation,Abrasion,Slope Rock & Reef,NO,,,,
Tourism/Recreation,Abrasion,Shelf Sediment,NO,,,,
Tourism/Recreation,Abrasion,Shelf Rock & Reef,NO,,,,
Tourism/Recreation,Abrasion,Shallow Sediment,S,C,L,,
Tourism/Recreation,Abrasion,Shallow Rock & Reef,S,C,L,,
Tourism/Recreation,Abrasion,Littoral Sediment,S,C,L,,
Tourism/Recreation,Abrasion,Littoral Rock & Reef,S,C,L,,
Tourism/Recreation,Abrasion,Saltmarsh,NO,,,,
Tourism/Recreation,Abrasion,Mangrove,NO,,,,
Tourism/Recreation,Barriers,Demersal Elasmo,NO,,,,
Tourism/Recreation,Barriers,Pelagic Elasmo,NO,,,,
Tourism/Recreation,Barriers,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,Barriers, Reptiles,NO,,,,
Tourism/Recreation,Barriers,Cephalopods,NO,,,,
Tourism/Recreation,Barriers,Deep Sea Fish,NO,,,,
Tourism/Recreation,Barriers,Demersal Fish,NO,,,,
Tourism/Recreation,Barriers,Pelagic Fish,NO,,,,
Tourism/Recreation,Barriers,Seabirds,NO,,,,
Tourism/Recreation,Barriers,Marine Mammals,NO,,,,
Tourism/Recreation,Barriers,Oceanic Pelagic,NO,,,,
Tourism/Recreation,Barriers,Shelf Pelagic,NO,,,,
Tourism/Recreation,Barriers,Coastal Pelagic,NO,,,,
Tourism/Recreation,Barriers,Deep Sea Sediment,NO,,,,
Tourism/Recreation,Barriers,Deep Sea Rock & Reef,NO,,,,
Tourism/Recreation,Barriers,Slope Sediment,NO,,,,
Tourism/Recreation,Barriers,Slope Rock & Reef,NO,,,,
Tourism/Recreation,Barriers,Shelf Sediment,NO,,,,
Tourism/Recreation,Barriers,Shelf Rock & Reef,NO,,,,
Tourism/Recreation,Barriers,Shallow Sediment,NO,,,,
Tourism/Recreation,Barriers,Shallow Rock & Reef,NO,,,,
Tourism/Recreation,Barriers,Littoral Sediment,NO,,,,
Tourism/Recreation,Barriers,Littoral Rock & Reef,NO,,,,
Tourism/Recreation,Barriers,Saltmarsh,NO,,,,
Tourism/Recreation,Barriers,Mangrove,NO,,,,
Tourism/Recreation,Bycatch,Demersal Elasmo,NO,,,,
Tourism/Recreation,Bycatch,Pelagic Elasmo,NO,,,,
Tourism/Recreation,Bycatch,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,Bycatch, Reptiles,NO,,,,
Tourism/Recreation,Bycatch,Cephalopods,NO,,,,
Tourism/Recreation,Bycatch,Deep Sea Fish,NO,,,,
Tourism/Recreation,Bycatch,Demersal Fish,NO,,,,
Tourism/Recreation,Bycatch,Pelagic Fish,NO,,,,
Tourism/Recreation,Bycatch,Seabirds,NO,,,,
Tourism/Recreation,Bycatch,Marine Mammals,NO,,,,
Tourism/Recreation,Bycatch,Oceanic Pelagic,NO,,,,
Tourism/Recreation,Bycatch,Shelf Pelagic,NO,,,,
Tourism/Recreation,Bycatch,Coastal Pelagic,NO,,,,
Tourism/Recreation,Bycatch,Deep Sea Sediment,NO,,,,
Tourism/Recreation,Bycatch,Deep Sea Rock & Reef,NO,,,,
Tourism/Recreation,Bycatch,Slope Sediment,NO,,,,
Tourism/Recreation,Bycatch,Slope Rock & Reef,NO,,,,
Tourism/Recreation,Bycatch,Shelf Sediment,NO,,,,
Tourism/Recreation,Bycatch,Shelf Rock & Reef,NO,,,,
Tourism/Recreation,Bycatch,Shallow Sediment,NO,,,,
Tourism/Recreation,Bycatch,Shallow Rock & Reef,NO,,,,
Tourism/Recreation,Bycatch,Littoral Sediment,NO,,,,
Tourism/Recreation,Bycatch,Littoral Rock & Reef,NO,,,,
Tourism/Recreation,Bycatch,Saltmarsh,NO,,,,
Tourism/Recreation,Bycatch,Mangrove,NO,,,,
Tourism/Recreation,Contaminants,Demersal Elasmo,L,P,L,,
Tourism/Recreation,Contaminants,Pelagic Elasmo,L,P,L,,
Tourism/Recreation,Contaminants,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,Contaminants, Reptiles,L,P,L,,
Tourism/Recreation,Contaminants,Cephalopods,L,P,L,,
Tourism/Recreation,Contaminants,Deep Sea Fish,NO,,,,
Tourism/Recreation,Contaminants,Demersal Fish,L,P,L,,
Tourism/Recreation,Contaminants,Pelagic Fish,L,P,L,,
Tourism/Recreation,Contaminants,Seabirds,L,P,L,,
Tourism/Recreation,Contaminants,Marine Mammals,L,P,L,,
Tourism/Recreation,Contaminants,Oceanic Pelagic,NO,,,,
Tourism/Recreation,Contaminants,Shelf Pelagic,NO,,,,
Tourism/Recreation,Contaminants,Coastal Pelagic,L,P,L,,
Tourism/Recreation,Contaminants,Deep Sea Sediment,NO,,,,
Tourism/Recreation,Contaminants,Deep Sea Rock & Reef,NO,,,,
Tourism/Recreation,Contaminants,Slope Sediment,NO,,,,
Tourism/Recreation,Contaminants,Slope Rock & Reef,NO,,,,
Tourism/Recreation,Contaminants,Shelf Sediment,NO,,,,
Tourism/Recreation,Contaminants,Shelf Rock & Reef,NO,,,,
Tourism/Recreation,Contaminants,Shallow Sediment,L,P,L,,
Tourism/Recreation,Contaminants,Shallow Rock & Reef,L,P,L,,
Tourism/Recreation,Contaminants,Littoral Sediment,L,P,L,,
Tourism/Recreation,Contaminants,Littoral Rock & Reef,L,P,L,,
Tourism/Recreation,Contaminants,Saltmarsh,NO,,,,
Tourism/Recreation,Contaminants,Mangrove,NO,,,,
Tourism/Recreation,Current Changes,Demersal Elasmo,NO,,,,
Tourism/Recreation,Current Changes,Pelagic Elasmo,NO,,,,
Tourism/Recreation,Current Changes,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,Current Changes, Reptiles,NO,,,,
Tourism/Recreation,Current Changes,Cephalopods,NO,,,,
Tourism/Recreation,Current Changes,Deep Sea Fish,NO,,,,
Tourism/Recreation,Current Changes,Demersal Fish,NO,,,,
Tourism/Recreation,Current Changes,Pelagic Fish,NO,,,,
Tourism/Recreation,Current Changes,Seabirds,NO,,,,
Tourism/Recreation,Current Changes,Marine Mammals,NO,,,,
Tourism/Recreation,Current Changes,Oceanic Pelagic,NO,,,,
Tourism/Recreation,Current Changes,Shelf Pelagic,NO,,,,
Tourism/Recreation,Current Changes,Coastal Pelagic,NO,,,,
Tourism/Recreation,Current Changes,Deep Sea Sediment,NO,,,,
Tourism/Recreation,Current Changes,Deep Sea Rock & Reef,NO,,,,
Tourism/Recreation,Current Changes,Slope Sediment,NO,,,,
Tourism/Recreation,Current Changes,Slope Rock & Reef,NO,,,,
Tourism/Recreation,Current Changes,Shelf Sediment,NO,,,,
Tourism/Recreation,Current Changes,Shelf Rock & Reef,NO,,,,
Tourism/Recreation,Current Changes,Shallow Sediment,NO,,,,
Tourism/Recreation,Current Changes,Shallow Rock & Reef,NO,,,,
Tourism/Recreation,Current Changes,Littoral Sediment,NO,,,,
Tourism/Recreation,Current Changes,Littoral Rock & Reef,NO,,,,
Tourism/Recreation,Current Changes,Saltmarsh,NO,,,,
Tourism/Recreation,Current Changes,Mangrove,NO,,,,
Tourism/Recreation,EMF,Demersal Elasmo,NO,,,,
Tourism/Recreation,EMF,Pelagic Elasmo,NO,,,,
Tourism/Recreation,EMF,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,EMF, Reptiles,NO,,,,
Tourism/Recreation,EMF,Cephalopods,NO,,,,
Tourism/Recreation,EMF,Deep Sea Fish,NO,,,,
Tourism/Recreation,EMF,Demersal Fish,NO,,,,
Tourism/Recreation,EMF,Pelagic Fish,NO,,,,
Tourism/Recreation,EMF,Seabirds,NO,,,,
Tourism/Recreation,EMF,Marine Mammals,NO,,,,
Tourism/Recreation,EMF,Oceanic Pelagic,NO,,,,
Tourism/Recreation,EMF,Shelf Pelagic,NO,,,,
Tourism/Recreation,EMF,Coastal Pelagic,NO,,,,
Tourism/Recreation,EMF,Deep Sea Sediment,NO,,,,
Tourism/Recreation,EMF,Deep Sea Rock & Reef,NO,,,,
Tourism/Recreation,EMF,Slope Sediment,NO,,,,
Tourism/Recreation,EMF,Slope Rock & Reef,NO,,,,
Tourism/Recreation,EMF,Shelf Sediment,NO,,,,
Tourism/Recreation,EMF,Shelf Rock & Reef,NO,,,,
Tourism/Recreation,EMF,Shallow Sediment,NO,,,,
Tourism/Recreation,EMF,Shallow Rock & Reef,NO,,,,
Tourism/Recreation,EMF,Littoral Sediment,NO,,,,
Tourism/Recreation,EMF,Littoral Rock & Reef,NO,,,,
Tourism/Recreation,EMF,Saltmarsh,NO,,,,
Tourism/Recreation,EMF,Mangrove,NO,,,,
Tourism/Recreation,Incidental Loss,Demersal Elasmo,L,O,L,,
Tourism/Recreation,Incidental Loss,Pelagic Elasmo,L,O,L,,
Tourism/Recreation,Incidental Loss,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,Incidental Loss, Reptiles,L,O,L,,
Tourism/Recreation,Incidental Loss,Cephalopods,NO,,,,
Tourism/Recreation,Incidental Loss,Deep Sea Fish,NO,,,,
Tourism/Recreation,Incidental Loss,Demersal Fish,L,O,L,,
Tourism/Recreation,Incidental Loss,Pelagic Fish,L,O,L,,
Tourism/Recreation,Incidental Loss,Seabirds,L,O,L,,
Tourism/Recreation,Incidental Loss,Marine Mammals,L,O,L,,
Tourism/Recreation,Incidental Loss,Oceanic Pelagic,NO,,,,
Tourism/Recreation,Incidental Loss,Shelf Pelagic,NO,,,,
Tourism/Recreation,Incidental Loss,Coastal Pelagic,L,O,L,,
Tourism/Recreation,Incidental Loss,Deep Sea Sediment,NO,,,,
Tourism/Recreation,Incidental Loss,Deep Sea Rock & Reef,NO,,,,
Tourism/Recreation,Incidental Loss,Slope Sediment,NO,,,,
Tourism/Recreation,Incidental Loss,Slope Rock & Reef,NO,,,,
Tourism/Recreation,Incidental Loss,Shelf Sediment,NO,,,,
Tourism/Recreation,Incidental Loss,Shelf Rock & Reef,NO,,,,
Tourism/Recreation,Incidental Loss,Shallow Sediment,L,O,L,,
Tourism/Recreation,Incidental Loss,Shallow Rock & Reef,L,O,L,,
Tourism/Recreation,Incidental Loss,Littoral Sediment,L,O,L,,
Tourism/Recreation,Incidental Loss,Littoral Rock & Reef,L,O,L,,
Tourism/Recreation,Incidental Loss,Saltmarsh,NO,,,,
Tourism/Recreation,Incidental Loss,Mangrove,NO,,,,
Tourism/Recreation,Invasive Species,Demersal Elasmo,NO,,,,
Tourism/Recreation,Invasive Species,Pelagic Elasmo,NO,,,,
Tourism/Recreation,Invasive Species,Deep Sea Elasmo,NO,,,,
Tourism/Recreation,Invasive Species, Reptiles,NO,,,,
Tourism/Recreation,Invasive Species,Cephalopods,NO,,,,
Tourism/Recreation,Invasive Species,Deep Sea Fish,NO,,,,
Tourism/Recreation,Invasive Species,Demersal Fish,NO,,,,
Tourism/Recreation,Invasive Species,Pelagic Fish,NO,,,,
Tourism/Recreation,Invasive Species,Seabirds,NO,,,,
Tourism/Recreation,Invasive Species,Marine Mammals,NO,,,,
Tourism/Recreation,Invasive Species,Oceanic Pelagic,NO,,,,
Tourism/Recreation,Invasive Species,Shelf Pelagic,NO,,,,
Tourism/Recreation,Invasive Species,Coastal Pelagic,L,R,L,,
