idsec,Sector,idpressure,Pressure,ideco,Ecological Characteristic,Overlap,Frequency,DoI
16,Telecommunications,10,Input of Organic Matter (including N&P),9,Slope rock & reef,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),10,Slope sediment,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),11,Deep Sea rock & reef,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),12,Deep Sea Sediment,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),13,Coastal Pelagic,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),14,Shelf Pelagic,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),15,Oceanic Pelagic,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),16,Marine Mammals,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),17,Pelagic Fish,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),18,Demersal Fish,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),19,Deep-sea Fish,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),21,Pelagic Elasmobranchs,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),22,Demersal Elasmobranchs,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),23,Reptiles,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),24,Marine birds,NO,,
16,Telecommunications,10,Input of Organic Matter (including N&P),25,Cephalopods,NO,,
16,Telecommunications,11,Invasive species,1,Littoral rock & reef,NO,,
16,Telecommunications,11,Invasive species,2,Littoral sediment,NO,,
16,Telecommunications,11,Invasive species,3,Mangroves,NO,,
16,Telecommunications,11,Invasive species,4,Saltmarshes,NO,,
16,Telecommunications,11,Invasive species,5,Shallow rock & reef,NO,,
16,Telecommunications,11,Invasive species,6,Shallow sediment,NO,,
16,Telecommunications,11,Invasive species,7,Shelf rock & reef,NO,,
16,Telecommunications,11,Invasive species,8,Shelf sediment,NO,,
16,Telecommunications,11,Invasive species,9,Slope rock & reef,NO,,
16,Telecommunications,11,Invasive species,10,Slope sediment,NO,,
16,Telecommunications,11,Invasive species,11,Deep Sea rock & reef,NO,,
16,Telecommunications,11,Invasive species,12,Deep Sea Sediment,NO,,
16,Telecommunications,11,Invasive species,13,Coastal Pelagic,NO,,
16,Telecommunications,11,Invasive species,14,Shelf Pelagic,NO,,
16,Telecommunications,11,Invasive species,15,Oceanic Pelagic,NO,,
16,Telecommunications,11,Invasive species,16,Marine Mammals,NO,,
16,Telecommunications,11,Invasive species,17,Pelagic Fish,NO,,
16,Telecommunications,11,Invasive species,18,Demersal Fish,NO,,
16,Telecommunications,11,Invasive species,19,Deep-sea Fish,NO,,
16,Telecommunications,11,Invasive species,20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,11,Invasive species,21, Pelagic Elasmobranchs,NO,,
16,Telecommunications,11,Invasive species,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,11,Invasive species,23,Reptiles,NO,,
16,Telecommunications,11,Invasive species,24,Marine birds,NO,,
16,Telecommunications,11,Invasive species,25,Cephalopods,NO,,
16,Telecommunications,12,Species Extraction,1,Littoral rock & reef,NO,,
16,Telecommunications,12,Species Extraction,2,Littoral sediment,NO,,
16,Telecommunications,12,Species Extraction,3,Mangroves,NO,,
16,Telecommunications,12,Species Extraction,4,Saltmarshes,NO,,
16,Telecommunications,12,Species Extraction,5,Shallow rock & reef,NO,,
16,Telecommunications,12,Species Extraction,6,Shallow sediment,NO,,
16,Telecommunications,12,Species Extraction,7,Shelf rock & reef,NO,,
16,Telecommunications,12,Species Extraction,8, Shelf sediment,NO,,
16,Telecommunications,12,Species Extraction,9,Slope rock & reef,NO,,
16,Telecommunications,12,Species Extraction,10,Slope sediment,NO,,
16,Telecommunications,12,Species Extraction,11,Deep Sea rock & reef,NO,,
16,Telecommunications,12,Species Extraction,12,Deep Sea Sediment,NO,,
16,Telecommunications,12,Species Extraction,13,Coastal Pelagic,NO,,
16,Telecommunications,12,Species Extraction,14,Shelf Pelagic,NO,,
16,Telecommunications,12,Species Extraction,15,Oceanic Pelagic,NO,,
16,Telecommunications,12,Species Extraction,16,Marine Mammals,NO,,
16,Telecommunications,12,Species Extraction,17,Pelagic Fish,NO,,
16,Telecommunications,12,Species Extraction,18,Demersal Fish,NO,,
16,Telecommunications,12,Species Extraction,19,Deep-sea Fish,NO,,
16,Telecommunications,12,Species Extraction,20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,12,Species Extraction,21,Pelagic Elasmobranchs,NO,,
16,Telecommunications,12,Species Extraction,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,12,Species Extraction,23,Reptiles,NO,,
16,Telecommunications,12,Species Extraction,24,Marine birds,NO,,
16,Telecommunications,12,Species Extraction,25, Cephalopods,NO,,
16,Telecommunications,13,Bycatch,1,Littoral rock & reef,NO,,
16,Telecommunications,13,Bycatch,2,Littoral sediment,NO,,
16,Telecommunications,13,Bycatch,3,Mangroves,NO,,
16,Telecommunications,13,Bycatch,4,Saltmarshes,NO,,
16,Telecommunications,13,Bycatch,5,Shallow rock & reef,NO,,
16,Telecommunications,13,Bycatch,6,Shallow sediment,NO,,
16,Telecommunications,13,Bycatch,7,Shelf rock & reef,NO,,
16,Telecommunications,13,Bycatch,8,Shelf sediment,NO,,
16,Telecommunications,13,Bycatch,9, Slope rock & reef,NO,,
16,Telecommunications,13,Bycatch,10,Slope sediment,NO,,
16,Telecommunications,13,Bycatch,11,Deep Sea rock & reef,NO,,
16,Telecommunications,13,Bycatch,12,Deep Sea Sediment,NO,,
16,Telecommunications,13,Bycatch,13,Coastal Pelagic,NO,,
16,Telecommunications,13,Bycatch,14,Shelf Pelagic,NO,,
16,Telecommunications,13,Bycatch,15,Oceanic Pelagic,NO,,
16,Telecommunications,13,Bycatch,16,Marine Mammals,NO,,
16,Telecommunications,13,Bycatch,17,Pelagic Fish,NO,,
16,Telecommunications,13,Bycatch,18,Demersal Fish,NO,,
16,Telecommunications,13,Bycatch,19,Deep-sea Fish,NO,,
16,Telecommunications,13,Bycatch,20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,13,Bycatch,21,Pelagic Elasmobranchs,NO,,
16,Telecommunications,13,Bycatch,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,13,Bycatch,23,Reptiles,NO,,
16,Telecommunications,13,Bycatch,24,Marine birds,NO,,
16,Telecommunications,13,Bycatch,25, Cephalopods,NO,,
16,Telecommunications,14,Incidental Loss of spp.,1,Littoral rock & reef,NO,,
16,Telecommunications,14,Incidental Loss of spp.,2,Littoral sediment,NO,,
16,Telecommunications,14,Incidental Loss of spp.,3,Mangroves,NO,,
16,Telecommunications,14,Incidental Loss of spp.,4,Saltmarshes,NO,,
16,Telecommunications,14,Incidental Loss of spp.,5,Shallow rock & reef,NO,,
16,Telecommunications,14,Incidental Loss of spp.,6,Shallow sediment,NO,,
16,Telecommunications,14,Incidental Loss of spp.,7,Shelf rock & reef,NO,,
16,Telecommunications,14,Incidental Loss of spp.,8,Shelf sediment,NO,,
16,Telecommunications,14,Incidental Loss of spp.,9,Slope rock & reef,NO,,
16,Telecommunications,14,Incidental Loss of spp.,10,Slope sediment,NO,,
16,Telecommunications,14,Incidental Loss of spp.,11,Deep Sea rock & reef,NO,,
16,Telecommunications,14,Incidental Loss of spp.,12,Deep Sea Sediment,NO,,
16,Telecommunications,14,Incidental Loss of spp.,13,Coastal Pelagic,NO,,
16,Telecommunications,14,Incidental Loss of spp.,14,Shelf Pelagic,NO,,
16,Telecommunications,14,Incidental Loss of spp.,15, Oceanic Pelagic,NO,,
16,Telecommunications,14,Incidental Loss of spp.,16,Marine Mammals,NO,,
16,Telecommunications,14,Incidental Loss of spp.,17,Pelagic Fish,NO,,
16,Telecommunications,14,Incidental Loss of spp.,18,Demersal Fish,NO,,
16,Telecommunications,14,Incidental Loss of spp.,19,Deep-sea Fish,NO,,
16,Telecommunications,14,Incidental Loss of spp.,20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,14,Incidental Loss of spp.,21,Pelagic Elasmobranchs,NO,,
16,Telecommunications,14,Incidental Loss of spp.,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,14,Incidental Loss of spp.,23,Reptiles,NO,,
16,Telecommunications,14,Incidental Loss of spp.,24,Marine birds,NO,,
16,Telecommunications,14,Incidental Loss of spp.,25,Cephalopods,NO,,
16,Telecommunications,15,Barriers,1,Littoral rock & reef,NO,,
16,Telecommunications,15,Barriers,2,Littoral sediment,NO,,
16,Telecommunications,15,Barriers,3,Mangroves,NO,,
16,Telecommunications,15,Barriers,4,Saltmarshes,NO,,
16,Telecommunications,15,Barriers,5,Shallow rock & reef,NO,,
16,Telecommunications,15,Barriers,6,Shallow sediment,NO,,
16,Telecommunications,15,Barriers,7,Shelf rock & reef,NO,,
16,Telecommunications,15,Barriers,8,Shelf sediment,NO,,
16,Telecommunications,15,Barriers,9,Slope rock & reef,NO,,
16,Telecommunications,15,Barriers,10,Slope sediment,NO,,
16,Telecommunications,15,Barriers,11,Deep Sea rock & reef,NO,,
16,Telecommunications,15,Barriers,12,Deep Sea Sediment,NO,,
16,Telecommunications,15,Barriers,13,Coastal Pelagic,NO,,
16,Telecommunications,15,Barriers,14,Shelf Pelagic,NO,,
16,Telecommunications,15,Barriers,15,Oceanic Pelagic,NO,,
16,Telecommunications,15,Barriers,16,Marine Mammals,NO,,
16,Telecommunications,15,Barriers,17,Pelagic Fish,NO,,
16,Telecommunications,15,Barriers,18,Demersal Fish,NO,,
16,Telecommunications,15,Barriers,19,Deep-sea Fish,NO,,
16,Telecommunications,15,Barriers,20, Deep-sea Elasmobranchs,NO,,
16,Telecommunications,15,Barriers,21,Pelagic Elasmobranchs,NO,,
16,Telecommunications,15,Barriers,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,15,Barriers,23,Reptiles,NO,,
16,Telecommunications,15,Barriers,24,Marine birds,NO,,
16,Telecommunications,15,Barriers,25,Cephalopods,NO,,
16,Telecommunications,16,Change in wave exposure,1,Littoral rock & reef,NO,,
16,Telecommunications,16,Change in wave exposure,2,Littoral sediment,NO,,
16,Telecommunications,16,Change in wave exposure,3,Mangroves,NO,,
16,Telecommunications,16,Change in wave exposure,4,Saltmarshes,NO,,
16,Telecommunications,16,Change in wave exposure,5,Shallow rock & reef,NO,,
16,Telecommunications,16,Change in wave exposure,6,Shallow sediment,NO,,
16,Telecommunications,16,Change in wave exposure,7,Shelf rock & reef,NO,,
16,Telecommunications,16,Change in wave exposure,8, Shelf sediment,NO,,
16,Telecommunications,16,Change in wave exposure,9,Slope rock & reef,NO,,
16,Telecommunications,16,Change in wave exposure,10,Slope sediment,NO,,
16,Telecommunications,16,Change in wave exposure,11,Deep Sea rock & reef,NO,,
16,Telecommunications,16,Change in wave exposure,12,Deep Sea Sediment,NO,,
16,Telecommunications,16,Change in wave exposure,13,Coastal Pelagic,NO,,
16,Telecommunications,16,Change in wave exposure,14,Shelf Pelagic,NO,,
16,Telecommunications,16,Change in wave exposure,15,Oceanic Pelagic,NO,,
16,Telecommunications,16,Change in wave exposure,16,Marine Mammals,NO,,
16,Telecommunications,16,Change in wave exposure,17,Pelagic Fish,NO,,
16,Telecommunications,16,Change in wave exposure,18,Demersal Fish,NO,,
16,Telecommunications,16,Change in wave exposure,19,Deep-sea Fish,NO,,
16,Telecommunications,16,Change in wave exposure,20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,16,Change in wave exposure,21, Pelagic Elasmobranchs,NO,,
16,Telecommunications,16,Change in wave exposure,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,16,Change in wave exposure,23,Reptiles,NO,,
16,Telecommunications,16,Change in wave exposure,24,Marine birds,NO,,
16,Telecommunications,16,Change in wave exposure,25,Cephalopods,NO,,
16,Telecommunications,17,Current Changes,1,Littoral rock & reef,NO,,
16,Telecommunications,17,Current Changes,2,Littoral sediment,NO,,
16,Telecommunications,17,Current Changes,3,Mangroves,NO,,
16,Telecommunications,17,Current Changes,4,Saltmarshes,NO,,
16,Telecommunications,17,Current Changes,5,Shallow rock & reef,NO,,
16,Telecommunications,17,Current Changes,6,Shallow sediment,NO,,
16,Telecommunications,17,Current Changes,7,Shelf rock & reef,NO,,
16,Telecommunications,17,Current Changes,8,Shelf sediment,NO,,
16,Telecommunications,17,Current Changes,9,Slope rock & reef,NO,,
16,Telecommunications,17,Current Changes,10,Slope sediment,NO,,
16,Telecommunications,17,Current Changes,11,Deep Sea rock & reef,NO,,
16,Telecommunications,17,Current Changes,12,Deep Sea Sediment,NO,,
16,Telecommunications,17,Current Changes,13,Coastal Pelagic,NO,,
16,Telecommunications,17,Current Changes,14,Shelf Pelagic,NO,,
16,Telecommunications,17,Current Changes,15,Oceanic Pelagic,NO,,
16,Telecommunications,17,Current Changes,16,Marine Mammals,NO,,
16,Telecommunications,17,Current Changes,17,Pelagic Fish,NO,,
16,Telecommunications,17,Current Changes,18,Demersal Fish,NO,,
16,Telecommunications,17,Current Changes,19,Deep-sea Fish,NO,,
16,Telecommunications,17,Current Changes,20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,17,Current Changes,21,Pelagic Elasmobranchs,NO,,
16,Telecommunications,17,Current Changes,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,17,Current Changes,23,Reptiles,NO,,
16,Telecommunications,17,Current Changes,24,Marine birds,NO,,
16,Telecommunications,17,Current Changes,25,Cephalopods,NO,,
16,Telecommunications,18,pH changes,1,Littoral rock & reef,NO,,
16,Telecommunications,18,pH changes,2,Littoral sediment,NO,,
16,Telecommunications,18,pH changes,3,Mangroves,NO,,
16,Telecommunications,18,pH changes,4,Saltmarshes,NO,,
16,Telecommunications,18,pH changes,5,Shallow rock & reef,NO,,
16,Telecommunications,18,pH changes,6,Shallow sediment,NO,,
16,Telecommunications,18,pH changes,7,Shelf rock & reef,NO,,
16,Telecommunications,18,pH changes,8, Shelf sediment,NO,,
16,Telecommunications,18,pH changes,9,Slope rock & reef,NO,,
16,Telecommunications,18,pH changes,10,Slope sediment,NO,,
16,Telecommunications,18,pH changes,11,Deep Sea rock & reef,NO,,
16,Telecommunications,18,pH changes,12,Deep Sea Sediment,NO,,
16,Telecommunications,18,pH changes,13, Coastal Pelagic,NO,,
16,Telecommunications,18,pH changes,14,Shelf Pelagic,NO,,
16,Telecommunications,18,pH changes,15,Oceanic Pelagic,NO,,
16,Telecommunications,18,pH changes,16,Marine Mammals,NO,,
16,Telecommunications,18,pH changes,17,Pelagic Fish,NO,,
16,Telecommunications,18,pH changes,18,Demersal Fish,NO,,
16,Telecommunications,18,pH changes,19,Deep-sea Fish,NO,,
16,Telecommunications,18,pH changes,20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,18,pH changes,21, Pelagic Elasmobranchs,NO,,
16,Telecommunications,18,pH changes,22,Demersal Elasmobranchs,NO,,
16,Telecommunications,18,pH changes,23,Reptiles,NO,,
16,Telecommunications,18,pH changes,24,Marine birds,NO,,
16,Telecommunications,18,pH changes,25,Cephalopods,NO,,
16,Telecommunications,19,Electromagnetic (EMF),1,Littoral rock & reef,NO,,
16,Telecommunications,19,Electromagnetic (EMF),2,Littoral sediment,S,P,L
16,Telecommunications,19,Electromagnetic (EMF),3,Mangroves,NO,,
16,Telecommunications,19,Electromagnetic (EMF),4,Saltmarshes,NO,,
16,Telecommunications,19,Electromagnetic (EMF),5,Shallow rock & reef,NO,,
16,Telecommunications,19,Electromagnetic (EMF),6,Shallow sediment,S,P,L
16,Telecommunications,19,Electromagnetic (EMF),7,Shelf rock & reef,NO,,
16,Telecommunications,19,Electromagnetic (EMF),8,Shelf sediment,S,P,L
16,Telecommunications,19,Electromagnetic (EMF),9,Slope rock & reef,NO,,
16,Telecommunications,19,Electromagnetic (EMF),10,Slope sediment,NO,,
16,Telecommunications,19,Electromagnetic (EMF),11,Deep Sea rock & reef,NO,,
16,Telecommunications,19,Electromagnetic (EMF),12,Deep Sea Sediment,NO,,
16,Telecommunications,19,Electromagnetic (EMF),13,Coastal Pelagic,NO,,
16,Telecommunications,19,Electromagnetic (EMF),14,Shelf Pelagic,NO,,
16,Telecommunications,19,Electromagnetic (EMF),15,Oceanic Pelagic,NO,,
16,Telecommunications,19,Electromagnetic (EMF),16,Marine Mammals,NO,,
16,Telecommunications,19,Electromagnetic (EMF),17,Pelagic Fish,NO,,
16,Telecommunications,19,Electromagnetic (EMF),18,Demersal Fish,S,P,L
16,Telecommunications,19,Electromagnetic (EMF),19,Deep-sea Fish,NO,,
16,Telecommunications,19,Electromagnetic (EMF),20,Deep-sea Elasmobranchs,NO,,
16,Telecommunications,19,Electromagnetic (EMF),21,Pelagic Elasmobranchs,NO,,
16,Telecommunications,19,Electromagnetic (EMF),22,Demersal Elasmobranchs,S,P,L
16,Telecommunications,19,Electromagnetic (EMF),23,Reptiles,NO,,
16,Telecommunications,19,Electromagnetic (EMF),24,Marine birds,NO,,
16,Telecommunications,19,Electromagnetic (EMF),25,Cephalopods,NO,,
17,Tourism/Recreation,1,Sealing,1,Littoral rock & reef,NO,,
17,Tourism/Recreation,1,Sealing,2,Littoral sediment,L,P,L
17,Tourism/Recreation,1,Sealing,3,Mangroves,NO,,
17,Tourism/Recreation,1,Sealing,4,Saltmarshes,NO,,
17,Tourism/Recreation,1,Sealing,5,Shallow rock & reef,L,P,L
17,Tourism/Recreation,1,Sealing,6,Shallow sediment,L,P,L
17,Tourism/Recreation,1,Sealing,7,Shelf rock & reef,NO,,
17,Tourism/Recreation,1,Sealing,8,Shelf sediment,NO,,
17,Tourism/Recreation,1,Sealing,9,Slope rock & reef,NO,,
17,Tourism/Recreation,1,Sealing,10,Slope sediment,NO,,
17,Tourism/Recreation,1,Sealing,11,Deep Sea rock & reef,NO,,
17,Tourism/Recreation,1,Sealing,12,Deep Sea Sediment,NO,,
17,Tourism/Recreation,1,Sealing,13,Coastal Pelagic,NO,,
17,Tourism/Recreation,1,Sealing,14,Shelf Pelagic,NO,,
17,Tourism/Recreation,1,Sealing,15,Oceanic Pelagic,NO,,
17,Tourism/Recreation,1,Sealing,16,Marine Mammals,NO,,
17,Tourism/Recreation,1,Sealing,17, Pelagic Fish,NO,,
17,Tourism/Recreation,1,Sealing,18,Demersal Fish,L,P,L
17,Tourism/Recreation,1,Sealing,19,Deep-sea Fish,NO,,
17,Tourism/Recreation,1,Sealing,20,Deep-sea Elasmobranchs,NO,,
17,Tourism/Recreation,1,Sealing,21,Pelagic Elasmobranchs,NO,,
17,Tourism/Recreation,1,Sealing,22,Demersal Elasmobranchs,L,P,L
17,Tourism/Recreation,1,Sealing,23,Reptiles,NO,,
17,Tourism/Recreation,1,Sealing,24,Marine birds,NO,,
17,Tourism/Recreation,1,Sealing,25,Cephalopods,L,P,L
17,Tourism/Recreation,2,Changes in siltation/ Smothering,1,Littoral rock & reef,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,2,Littoral sediment,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,3,Mangroves,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,4,Saltmarshes,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,5,Shallow rock & reef,L,P,L
17,Tourism/Recreation,2,Changes in siltation/ Smothering,6,Shallow sediment,L,P,L
17,Tourism/Recreation,2,Changes in siltation/ Smothering,7,Shelf rock & reef,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,8,Shelf sediment,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,9,Slope rock & reef,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,10,Slope sediment,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,11,Deep Sea rock & reef,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,12,Deep Sea Sediment,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,13,Coastal Pelagic,L,P,C
17,Tourism/Recreation,2,Changes in siltation/ Smothering,14,Shelf Pelagic,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,15,Oceanic Pelagic,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,16,Marine Mammals,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,17, Pelagic Fish,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,18,Demersal Fish,L,P,C
17,Tourism/Recreation,2,Changes in siltation/ Smothering,19,Deep-sea Fish,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,20,Deep-sea Elasmobranchs,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,21,Pelagic Elasmobranchs,NO,,
17,Tourism/Recreation,2,Changes in siltation/ Smothering,22,Demersal Elasmobranchs,L,P,C
